CDKN1A	RPA1	0.0
CDKN1A	RPS2	0.0
CDKN1A	RPS27A	0.0
CDKN1A	S100A8	0.07235941203195172
CDKN1A	MAPK12	0.08937670460058719
CDKN1A	SET	0.0
CDKN1A	SKP1	0.12530596021937587
CDKN1A	SKP2	0.0
CDKN1A	SUMO3	0.0
CDKN1A	STAT3	0.007234014383338859
CDKN1A	TCF4	0.05787786119186637
CDKN1A	TK1	0.0
CDKN1A	TLE1	0.0
CDKN1A	CLEC3B	0.06838290257680321
CDKN1A	TOP1	0.0
CDKN1A	TP53	0.000992300383828752
CDKN1A	TRAF1	0.0
CDKN1A	TSG101	0.06621790482509951
CDKN1A	UBA52	0.0
CDKN1A	UBB	0.04882382964344746
CDKN1A	UBC	0.17348232434707694
CDKN1A	UBE2D1	0.0
CDKN1A	USP4	0.0
CDKN1A	VIM	0.10768091493624013
CDKN1A	ZNF135	0.0
CDKN1A	ZBTB16	0.0
CDKN1A	TUBA1A	0.04181358408026319
CDKN1A	CDC7	0.0
CDKN1A	CDC45	0.0
CDKN1A	SLC25A11	0.14437616913735918
CDKN1A	CUL4A	0.0
CDKN1A	CDK5R1	0.00092496211803749
CDKN1A	CCNA1	0.045508073688009076
CDKN1A	UNC119	0.01925536797499508
CDKN1A	CCNB2	0.0
CDKN1A	CCNE2	0.0
CDKN1A	DYRK1B	0.0
CDKN1A	CPNE6	0.011429300408564165
CDKN1A	PDE4DIP	0.0
CDKN1A	MLL4	0.0
CDKN1A	SETDB1	0.0
CDKN1A	TUBB3	0.05128025481863169
CDKN1A	GNB2L1	0.025413855510816326
CDKN1A	DEAF1	0.052472581509738096
CDKN1A	CCT7	0.07824655033011985
CDKN1A	GNB5	0.15231430435564147
CDKN1A	RAI1	0.0327797324347046
CDKN1A	GADD45G	0.06094465110471786
CDKN1A	COPS6	0.13569450512144218
CDKN1A	CCDC85B	0.05583833815784284
CDKN1A	FAF1	0.0
CDKN1A	CELF3	0.06506323651188801
CDKN1A	IKZF3	0.0
CDKN1A	HMGXB3	0.05946014808479079
CDKN1A	TTLL5	0.0
CDKN1A	DDAH2	0.04891186208413978
CDKN1A	CIZ1	0.0
CDKN1A	TRMT2A	0.004905597953962719
CDKN1A	TAF5L	0.0
CDKN1A	ITGB1BP3	0.0
CDKN1A	NRBP1	0.09531535763006387
CDKN1A	MED31	0.11249946752626322
CDKN1A	GMNN	0.0
CDKN1A	SDF4	0.06003958586309044
CDKN1A	HERC5	0.0
CDKN1A	CSAD	0.0
CDKN1A	ACTL6B	0.09012958632421667
CDKN1A	DTL	0.0
CDKN1A	GET4	0.10475269310986265
CDKN1A	INPP5K	0.08964789454151545
CDKN1A	C1orf123	0.05280108001363587
CDKN1A	MCM10	0.0
CDKN1A	OTUB1	0.05500148919849987
CDKN1A	TEX11	0.010980073069681483
CDKN1A	BCCIP	0.0
CDKN1A	TRIM54	0.013370052849450628
CDKN1A	WIZ	0.0
CDKN1A	HDAC11	0.015740933400184867
CDKN1A	FLAD1	0.0
CDKN1A	ADAMTS10	0.03357860146155273
CDKN1A	ING5	0.0
CDKN1A	FBN3	0.0
CDKN1A	WDR73	0.0
CDKN1A	DOCK7	0.0
CDKN1A	HAUS1	0.0
CDKN1A	KLHL23	0.0
CDKN1A	SPRED1	0.0
CDKN1A	ZNF431	0.0
CDKN1A	CPNE2	0.011505701826220127
CDKN1A	RNF144B	0.0
CDKN1A	TUBB2B	0.0
CDKN1A	AKT3	0.0
GRB7	ALK	0.0
GRB7	DYNC1I1	0.0
GRB7	EGFR	0.0
GRB7	EPHB1	0.0
GRB7	ERBB2	0.9066772284851378
GRB7	ERBB3	0.0
GRB7	FGB	0.07841187255860947
GRB7	GNB2	0.04757592013716297
GRB7	SFN	0.0
GRB7	GRB2	0.033257165908779154
GRB7	ATP5B	0.10430958158608511
GRB7	CALM1	0.1741711814126961
GRB7	CAV1	0.0
GRB7	HADHB	0.0
GRB7	INSR	0.0
GRB7	KIT	0.0
GRB7	MSH2	0.0
GRB7	PDGFRB	0.015702647047891413
GRB7	PDHB	0.0
GRB7	PKM2	0.09192652466020308
GRB7	PTK2	0.004951448421017263
GRB7	PTPN11	0.03937591262056657
GRB7	RET	0.0
GRB7	RPS2	0.015242830931174817
GRB7	SHC1	0.002000564876973144
GRB7	TEK	0.0
GRB7	TLE1	0.13729734505782118
GRB7	ZBTB16	0.0
GRB7	MAP3K14	0.0
GRB7	CPNE6	0.0
GRB7	MLL4	0.0
GRB7	SETDB1	0.02708053874457582
GRB7	LAX1	0.0
GRB7	TRIM36	0.03718749151036474
GRB7	FLAD1	0.10195589875532987
GRB7	DOCK7	0.016441903173388207
GRB7	RND1	0.09269873083794233
GRB7	AGAP1	0.010216391722562789
GRB7	KCTD6	0.0
GRB7	LY6G6F	0.0
SMN1	A2M	0.0
SMN1	ACTB	0.0
SMN1	APLP1	0.0
SMN1	ATP5B	0.0016676957709066435
SMN1	ATP6V1A	0.07747861470123152
SMN1	BCL2	0.10598117928916928
SMN1	CENPB	0.0
SMN1	CLNS1A	0.028182942906832868
SMN1	COL4A2	0.0
SMN1	COL4A5	0.0
SMN1	CRIP2	0.0
SMN1	DHX9	0.04866853774147524
SMN1	DMPK	0.0
SMN1	DYNC1I1	0.0
SMN1	EEF1A1	0.0
SMN1	FBL	0.0
SMN1	EXT2	0.0
SMN1	EZH2	0.017731542390571405
SMN1	FGB	0.0
SMN1	GAPDH	0.0
SMN1	GDF9	0.0
SMN1	GSK3B	0.11153556870814793
SMN1	HADHB	0.0018800366122983263
SMN1	HNRNPU	0.11626439218386542
SMN1	SP110	0.0
SMN1	ILF3	0.0
SMN1	KIF5A	0.0
SMN1	KPNB1	0.1242843016651268
SMN1	LGALS1	0.0
SMN1	LGALS3	0.0
SMN1	MKI67	0.0259336732305617
SMN1	MPP1	0.0
SMN1	MSH2	0.0
SMN1	NGFR	0.0
SMN1	PKM2	0.0
SMN1	POLR2A	0.004019579219371064
SMN1	PPP4C	0.032031178491705906
SMN1	PSME1	0.0
SMN1	QARS	0.0
SMN1	RBBP4	0.0809918114230121
SMN1	RBBP6	0.1062981805607825
SMN1	RPL13	0.0
SMN1	RPS2	0.0
SMN1	RXRA	0.0
SMN1	SMN2	0.4578126860605707
SMN1	SUMO3	0.0
SMN1	SNRPA	0.0
SMN1	SNRPB	0.0
SMN1	SNRPD1	0.019336093004883245
SMN1	SNRPD2	0.0
SMN1	SNRPD3	0.03067719733692563
SMN1	SNRPE	0.07168542263930185
SMN1	SNRPF	0.056222523869917
SMN1	SNRPG	0.046648114889444675
SMN1	SNRPN	0.035436550700102334
SMN1	STXBP2	0.0
SMN1	STXBP3	0.08833709622258507
SMN1	SULT1A3	0.00021724366281506005
SMN1	TIAL1	0.07903228282524488
SMN1	TLE1	0.0
SMN1	TP53	0.0
SMN1	USP4	0.0
SMN1	VAV2	0.0044022612393432225
SMN1	ZBTB16	0.0
SMN1	TUBA1A	0.003302623005620327
SMN1	COIL	0.22303198690732845
SMN1	EIF3G	0.0
SMN1	FUBP1	0.0
SMN1	TAF1C	0.0
SMN1	UNC119	0.017941273534875436
SMN1	CPNE6	0.0
SMN1	NMT2	0.0
SMN1	ZRANB2	0.08097277787838586
SMN1	MED26	0.0
SMN1	PDE4DIP	0.0
SMN1	MLL4	0.0
SMN1	SETDB1	0.0
SMN1	ZXDC	0.07055509478587041
SMN1	GEMIN7	0.0
SMN1	GEMIN6	0.07063059419778016
SMN1	PHF17	0.0
SMN1	FLAD1	0.0
SMN1	ADAMTS10	0.0
SMN1	WDR73	0.11090084357370247
SMN1	LSM10	0.0
SMN1	DOCK7	0.0
SMN1	SNUPN	0.0
SMN1	HNRNPR	0.02374554471716614
SMN1	POP7	0.0
SMN1	TUBB3	0.0
SMN1	PRMT5	0.024817637877033394
SMN1	SYNCRIP	0.039797320708979636
SMN1	MYBBP1A	0.0
SMN1	RNPS1	0.006230257270371492
SMN1	COPS6	0.0
SMN1	IMMT	0.0
SMN1	LSM6	0.0
SMN1	STRAP	0.023288437743866353
SMN1	DDX20	0.004764450915896308
SMN1	HABP4	0.0
SMN1	HMGXB3	0.10002470849677078
SMN1	SMC5	0.0
SMN1	MAST2	0.0
SMN1	DDAH2	0.0
SMN1	CARHSP1	0.0
SMN1	LSM5	0.05321425637892648
SMN1	LSM4	0.0
SMN1	GEMIN5	0.11480372688057147
SMN1	GIGYF2	0.03816372132802173
SMN1	OSTF1	0.0
SMN1	TRMT2A	0.0
SMN1	LSM1	0.05404592755094027
SMN1	LSM3	0.04265109769400115
SMN1	NKIRAS2	0.0830941366407624
SMN1	GEMIN4	0.0
SMN1	MED31	0.08766406978592453
SMN1	KLHL5	0.0
SMN1	SDF4	0.0
SMN1	MRPL37	0.0
SMN1	CSAD	0.01918668953609278
SMN1	ACTL6B	0.0
SMN1	LSM7	0.0
SMN1	INPP5K	0.0
SMN1	GAR1	0.0
SMN1	SEMA5B	0.0
SMN1	DUS2L	0.0
SMN1	C19orf60	0.0
SMN1	MED9	0.0
SMN1	WDYHV1	0.0578850481061956
SMN1	RIF1	0.014736808357632528
SMN1	PLXNA3	0.0
SMN1	ARFGAP1	0.0
SMN1	FAM20C	0.0
SMN1	WDR18	0.0
SMN1	LSM2	0.0
SMN1	WIZ	0.0
SMN1	CCDC90B	0.017064371113035708
SMN1	LENG8	0.0
SMN1	AGAP1	0.0063438897538726155
SMN1	LSM11	0.1546124429532994
SMN1	ZNF431	0.08305140720837037
SMN1	MED19	0.0
SNCA	ADRBK1	0.0
SNCA	APLP1	0.0
SNCA	APP	0.1243352340098928
SNCA	BAD	0.025695377479732013
SNCA	BAX	0.011906206460793057
SNCA	BCL2L1	0.0
SNCA	CDK4	0.0
SNCA	PLK3	0.2972671787823145
SNCA	CSNK1A1	0.0
SNCA	CSNK1D	0.0
SNCA	CSNK2A1	0.0
SNCA	CSNK2A2	0.08478415080037935
SNCA	DYRK1A	0.0
SNCA	TOR1A	0.0
SNCA	EEF1A1	0.30081579262109404
SNCA	ELK1	0.0
SNCA	PTK2B	0.11642451736903339
SNCA	FGR	0.29664928939613155
SNCA	FYN	0.29501210049448456
SNCA	GAPDH	0.0
SNCA	GRK5	0.3164858055034021
SNCA	GRK6	0.0
SNCA	HSPA1A	0.0
SNCA	LYN	0.14554943847858537
SNCA	MAP1B	0.18001291634760247
SNCA	MAPT	0.0
SNCA	SEPT2	0.1230505996902847
SNCA	PARK2	0.1453763812693354
SNCA	PLD1	0.2542203881475205
SNCA	PLK1	0.0
SNCA	SEPT4	0.13731562650261514
SNCA	PRKCE	0.0
SNCA	MAPK1	0.0
SNCA	MAPK3	0.0
SNCA	MAPK8	0.0
SNCA	KLK6	0.0
SNCA	GRK1	0.0
SNCA	SLC6A3	0.0
SNCA	SNCB	0.0
SNCA	CALM1	0.0
SNCA	CALM2	0.0
SNCA	CAMK2A	0.10856896336700458
SNCA	SRC	0.0
SNCA	SYK	0.14459620140288115
SNCA	TH	0.0
SNCA	UBB	0.0
SNCA	UBC	0.0
SNCA	VIM	0.4323006223363416
SNCA	YWHAB	0.0
SNCA	YWHAE	0.0
SNCA	TUBA1A	0.12472918410472905
SNCA	EIF3G	0.17990799741432362
SNCA	SQSTM1	0.0
SNCA	MAPK8IP1	0.0
SNCA	SNCAIP	0.1124928850749273
SNCA	PDE4DIP	0.0
SNCA	COL25A1	0.1655296684444474
SNCA	DOCK7	0.018430016416203537
SNCA	PLK2	0.04805698692100906
SNCA	TPPP	0.0
SNCA	SDF4	0.1079223821284954
SNCA	CYCS	0.0
SNCA	SLC38A4	0.07715039415454839
SNCA	LRRK2	0.0631514931855958
TK1	A2M	0.0
TK1	AAMP	0.24731485955601246
TK1	ACP2	0.16461327371734422
TK1	ACTB	0.21298756270977662
TK1	ADD1	0.0
TK1	ALAS1	0.03440067779624872
TK1	ALB	0.0
TK1	APLP1	0.04249276095424316
TK1	ASNA1	0.2432451094730566
TK1	ATP5B	0.2887980711028432
TK1	ATP6V1A	0.0
TK1	CDK2	0.303499867486999
TK1	CDK4	0.4049726520888473
TK1	CENPB	0.18562222303128378
TK1	CHGB	0.0
TK1	COL4A2	0.014749025815381754
TK1	COL4A5	0.0
TK1	COL11A2	0.04839865396219292
TK1	CRIP2	0.04148921948873274
TK1	CRMP1	0.0
TK1	DMPK	0.026540310976436964
TK1	DYNC1I1	1.3025427298281886e-05
TK1	DTYMK	0.48558444620277114
TK1	EEF1A1	0.0
TK1	EIF4A2	0.0
TK1	EXT2	0.06600674187337675
TK1	EZH2	0.3007302447371474
TK1	F13A1	0.0
TK1	FGB	0.0
TK1	GAPDH	0.4080284634806869
TK1	GDF9	0.0
TK1	GDI1	0.09305066704599316
TK1	GLB1	0.10790575199334994
TK1	HADHB	0.0
TK1	SP110	0.03659146677716481
TK1	EIF6	0.41363026964927113
TK1	KIF5A	0.0
TK1	MAGEA4	0.050827281866630554
TK1	ATXN3	0.0
TK1	MKI67	0.28057298863818336
TK1	MPP1	0.030507206617786914
TK1	MSH2	0.11829310323629676
TK1	NEUROD2	0.0
TK1	NGFR	0.0
TK1	NT5E	0.0
TK1	ODC1	0.15638975184005843
TK1	PKM2	0.2907513783439678
TK1	PPP4C	0.33898848822450633
TK1	PROC	0.0
TK1	PSME1	0.19853183790595558
TK1	PTPN4	0.0
TK1	PTPRK	0.0
TK1	QARS	0.03046288405635676
TK1	RBBP4	0.0
TK1	RPA1	0.04422810614566155
TK1	RPL13	0.21060573014831788
TK1	RPS2	0.2650184048702251
TK1	RXRA	0.0
TK1	ITSN1	0.0
TK1	SUMO3	0.21487959994111172
TK1	SNX1	0.0
TK1	SULT1A3	0.1848722515586707
TK1	MPPED1	0.0
TK1	CDK1	0.3554916415654983
TK1	TLE1	0.18757621493845383
TK1	CLEC3B	0.0
TK1	TP53	0.05527556622020194
TK1	TSC2	0.0
TK1	TUBB2A	0.0810864722827932
TK1	TYK2	0.0560691396789101
TK1	TYMS	0.329482073484682
TK1	USP4	0.0
TK1	YWHAZ	0.13138588906035836
TK1	ZBTB16	0.0
TK1	TUBA1A	0.0
TK1	RUVBL1	0.3785932072464999
TK1	EIF3G	0.16229258923376727
TK1	HERC3	0.0
TK1	TAF1C	0.18700589678443086
TK1	UNC119	0.09172361421800748
TK1	CPNE6	0.001458969871239193
TK1	NMT2	0.020238565646474437
TK1	PDE4DIP	0.0
TK1	MLL4	0.0
TK1	SETDB1	0.0
TK1	ZXDC	0.0
TK1	HSPBAP1	0.052821164222491584
TK1	PHF17	0.0
TK1	TRIM46	0.027447069204461286
TK1	PAAF1	0.04474692263080307
TK1	FLAD1	0.29269262999880163
TK1	ADAMTS10	0.0
TK1	CCDC115	0.0
TK1	FBN3	0.0992285555757299
TK1	WDR73	0.024809475911479233
TK1	DOCK7	0.0
TK1	NT5C1B	0.0
TK1	MRFAP1	0.0031738279696291415
TK1	ACTR1B	0.05362946331515214
TK1	TUBB3	0.08286465600663645
TK1	FST	0.0
TK1	DEAF1	0.004370823196014088
TK1	DRAP1	0.35257413560692347
TK1	COPS6	0.3897258571351988
TK1	IMMT	0.20960022376531798
TK1	FAF1	0.19110553808928094
TK1	C14orf1	0.25829192021574865
TK1	NT5C2	0.06045867175922817
TK1	HMGXB3	0.0
TK1	KDM6B	0.0
TK1	SMC5	0.0
TK1	MAST2	0.13295082885167964
TK1	DDAH2	0.11524786337058884
TK1	CARHSP1	0.3818890290455957
TK1	PLD3	0.10884819489075166
TK1	TIAM2	0.0
TK1	TRMT2A	0.2635230582200673
TK1	NKIRAS2	0.2648973300495534
TK1	NRBP1	0.22839647469329624
TK1	NT5C	0.294446473718
TK1	MED31	0.0
TK1	KLHL5	0.0
TK1	IER3IP1	0.05976793132740202
TK1	SDF4	0.18145463238233664
TK1	NT5C3	0.05795907811326381
TK1	MRPL37	0.39764712196047736
TK1	DACT1	0.0
TK1	CSAD	0.0
TK1	ACTL6B	0.0
TK1	INPP5K	0.0
TK1	SEMA5B	0.06137971543660687
TK1	DUS2L	0.354890534141374
TK1	CPSF3L	0.16171879539573708
TK1	TTC38	0.07889164799926943
TK1	C19orf60	0.2991905942691656
TK1	WDR60	0.0
TK1	DALRD3	0.0
TK1	RIF1	0.0
TK1	PLXNA3	0.0
TK1	ARFGAP1	0.2852124439107828
TK1	NT5M	0.07190493359032463
TK1	FAM20C	0.12073971658378346
TK1	WDR18	0.2649681409859862
TK1	WIZ	0.14402693974713915
TK1	CCDC90B	0.0
TK1	ABHD4	0.0490151721901534
TK1	AGAP1	0.0
TK1	KLHL23	0.0
TK1	ZNF431	0.0
TK1	JMJD1C	0.0
TK1	TCTEX1D2	0.20872005736245117
TK1	TUBB2B	0.0
TK1	UBE2DNL	0.0
A2M	AMBP	0.0
A2M	ANXA6	0.05042490339145389
A2M	APOE	0.06181018778603818
A2M	APP	0.1805869159778019
A2M	KLK3	0.020431567880772043
A2M	B2M	0.030044708461604293
A2M	CDC42	0.0
A2M	FARSA	0.0
A2M	GCDH	0.0
A2M	GEM	0.273831720556749
A2M	GRB2	0.0
A2M	H2AFX	0.0
A2M	HMOX2	0.0
A2M	HSPA5	0.0
A2M	IFIT3	0.0
A2M	IL1B	0.07404881976563239
A2M	IL4	0.0
A2M	IL10	0.10055883151123643
A2M	KLK2	0.046420744359955704
A2M	LCAT	0.235310255341675
A2M	LEP	0.12572901399680877
A2M	LRP1	0.2670700511741629
A2M	MMP2	0.1997002646168492
A2M	MYOC	0.07938159336754955
A2M	NGF	0.3598925163499526
A2M	NOS3	0.23866814213960644
A2M	PAEP	0.0
A2M	PDGFA	0.2769833531222775
A2M	PDGFB	0.11744188465821975
A2M	RAD23A	0.0
A2M	RAP1B	0.04339215259918709
A2M	RHEB	0.06078194090953957
A2M	SHBG	0.00711836071657296
A2M	PRDX2	0.0
A2M	TGFBI	0.11931400595216235
A2M	TGIF1	0.0
A2M	TTR	0.0
A2M	UFD1L	0.04547851240381258
A2M	UMPS	0.0
A2M	ADAM19	0.16200658381988697
A2M	TNFRSF14	0.004666970999754775
A2M	TSC22D1	0.0777899659262489
A2M	LONP1	0.0
A2M	ADAMTS1	0.23939640279788776
A2M	PAXIP1	0.0
A2M	MAST1	0.0
A2M	NCDN	0.0
A2M	SEPT8	0.013695092432112574
A2M	IFIT5	0.0
A2M	KLK13	0.031070721970505588
A2M	EXOSC1	0.0
A2M	ECSIT	0.0
A2M	ATF7IP	0.038811431309887
A2M	MLST8	0.0
A2M	PRAM1	0.11703788837923247
A2M	CPB2	0.0
A2M	CTSB	0.13565155055606024
A2M	CTSE	0.0
A2M	CYP2C8	0.0
A2M	CYP2C18	0.0
A2M	CELA1	0.0
A2M	ELAVL3	0.0
A2M	CDK2AP2	0.0
A2M	MGEA5	0.0
A2M	C11orf58	0.0
A2M	NUDT21	0.10675436113172208
A2M	RPP14	0.0
A2M	SPACA3	0.07449859498075546
A2M	TRAPPC5	0.0
A2M	RNF32	0.0
ANGPT2	CSNK2B	0.0
ANGPT2	ANGPT1	0.1380099579845403
ANGPT2	TEK	0.21645389032553616
ACTB	ANXA6	0.0
ACTB	APP	0.1507858228437191
ACTB	H2AFX	0.3481141069769892
ACTB	MYOC	0.0
ACTB	SHBG	0.14221396572435133
ACTB	TTR	0.0
ACTB	ATF7IP	0.0
ACTB	YWHAZ	0.07413060705058602
ACTB	EEF1B2	0.18901605474625624
ACTB	HSP90AB1	0.0
ACTB	MYC	0.01565055434427507
ACTB	ANXA1	0.34605934609276856
ACTB	BCL2L1	0.0
ACTB	HCK	0.24773187634961927
ACTB	ITGB2	0.28134371919498524
ACTB	LASP1	0.0
ACTB	LYN	0.27858764201863273
ACTB	MAPT	0.0
ACTB	MDM2	0.0
ACTB	P2RX7	0.0
ACTB	POLR2A	0.0
ACTB	PRKCD	0.0
ACTB	RAD51	0.1428012733362689
ACTB	RAN	0.18487258066563336
ACTB	SPTAN1	0.0
ACTB	SRC	0.14907015097471066
ACTB	WASF1	0.06927320591526921
ACTB	PSTPIP1	0.3231570756762788
ACTB	BCAR1	0.2593677905237308
ACTB	HSD17B4	0.0
ACTB	ARRB1	0.0
ACTB	VDAC1	0.15391182341619697
ACTB	RAC1	0.5036559251502164
ACTB	RPA2	0.06195122206104414
ACTB	SPTBN2	0.03816259106514751
ACTB	TJP1	0.0
ACTB	TPM1	0.23765030189907435
ACTB	TPM3	0.21998960782078242
ACTB	TSC1	0.0
ACTB	VASP	0.49147574698061125
ACTB	VIM	0.44035022534762475
ACTB	PCYT1B	0.11874021406693078
ACTB	ACTC1	0.10684895109072323
ACTB	ACTG1	0.27329404411456926
ACTB	ACTN4	0.23791864034900545
ACTB	ACTL6A	0.08440284445876073
ACTB	CAPZA1	0.20627026733562465
ACTB	CCT6A	0.15691454613550465
ACTB	CD4	0.2684814525163347
ACTB	RPA1	0.0
ACTB	RPA3	0.18473372284592063
ACTB	RPL7	0.07217373441579106
ACTB	RPL7A	0.19239675738772605
ACTB	RPL11	0.24949517405760774
ACTB	RPL18	0.2674123395668563
ACTB	RPL22	0.09546276326180325
ACTB	RPLP0	0.1642319034250086
ACTB	RPLP1	0.22772935276519757
